date,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
2019-11-04 08:00:00,9179.66,9324.41,9143.68,9295.16,15528.845213,2019-11-04 15:59:59.999,143507672.3795293,164617,8371.331794,77374018.45719543
2019-11-04 16:00:00,9295.0,9513.68,9245.17,9393.35,22662.984589,2019-11-04 23:59:59.999,212724793.52626044,199308,12325.704197,115709078.8878409
2019-11-05 00:00:00,9392.4,9454.95,9175.76,9225.0,17485.404194,2019-11-05 07:59:59.999,163176667.08067936,178862,8409.524952,78540227.82253644
2019-11-05 08:00:00,9225.06,9389.94,9193.76,9369.61,16736.796053,2019-11-05 15:59:59.999,155572520.7043095,176464,8637.211375,80291278.00953385
2019-11-05 16:00:00,9369.61,9415.33,9255.37,9308.66,11713.673418,2019-11-05 23:59:59.999,109407775.29355808,137559,5762.503231,53837455.54412588
2019-11-06 00:00:00,9307.73,9440.91,9266.16,9389.65,13488.133626,2019-11-06 07:59:59.999,125930696.81416446,139659,6971.21123,65087814.06702114
2019-11-06 08:00:00,9389.65,9406.0,9303.0,9334.93,14179.185256,2019-11-06 15:59:59.999,132676105.51488836,150536,7231.337617,67671674.17242731
2019-11-06 16:00:00,9334.92,9363.58,9250.01,9339.05,9668.85149,2019-11-06 23:59:59.999,90000697.50216413,112802,4744.47528,44170046.620929
2019-11-07 00:00:00,9339.16,9375.0,9215.0,9258.95,12586.654849,2019-11-07 07:59:59.999,117032156.51390201,128822,6662.763068,61961392.84094335
2019-11-07 08:00:00,9258.96,9273.12,9119.0,9191.93,16949.803401,2019-11-07 15:59:59.999,156043344.12649006,159569,8032.477184,73958328.25565454
2019-11-07 16:00:00,9192.0,9265.88,9101.0,9216.2,9581.012603,2019-11-07 23:59:59.999,88141974.41795442,113593,4908.28332,45172574.94343987
2019-11-08 00:00:00,9214.0,9261.0,9110.0,9144.4,10826.017191,2019-11-08 07:59:59.999,99618373.411213,115865,5519.894288,50804679.16651903
2019-11-08 08:00:00,9144.42,9158.75,8696.0,8821.14,38367.351226,2019-11-08 15:59:59.999,342153099.2108839,300910,17820.61149,158986796.99000078
2019-11-08 16:00:00,8820.76,8904.5,8715.0,8773.73,12913.920826,2019-11-08 23:59:59.999,113818523.371489,150556,6705.623513,59108863.10660274
2019-11-09 00:00:00,8773.74,8880.0,8730.5,8823.73,10837.068382,2019-11-09 07:59:59.999,95632244.48459236,108126,5631.497532,49700492.46161279
2019-11-09 08:00:00,8822.91,8874.9,8774.0,8800.75,10403.894688,2019-11-09 15:59:59.999,91866145.94483179,114725,5226.198323,46152312.98154282
2019-11-09 16:00:00,8800.75,8831.0,8724.88,8809.41,8228.518335,2019-11-09 23:59:59.999,72235101.40048479,103879,4132.726391,36283290.82574177
2019-11-10 00:00:00,8809.18,8890.0,8750.0,8848.11,7931.359291,2019-11-10 07:59:59.999,69911123.42674816,95769,4147.236473,36561945.95428042
2019-11-10 08:00:00,8847.65,8888.0,8783.5,8800.64,8833.510435,2019-11-10 15:59:59.999,77997110.05126871,108494,4405.486012,38902443.57786078
2019-11-10 16:00:00,8800.0,9147.19,8787.37,9039.47,17657.160071,2019-11-10 23:59:59.999,159408620.42573738,171683,9169.474605,82754798.12981708
2019-11-11 00:00:00,9040.16,9072.32,8744.33,8814.44,17079.210422,2019-11-11 07:59:59.999,152187381.92426375,143944,7789.84462,69449997.59714152
2019-11-11 08:00:00,8812.8,8813.62,8618.68,8723.59,19806.489171,2019-11-11 15:59:59.999,172457596.50105593,176797,10022.600579,87278722.35109329
2019-11-11 16:00:00,8723.59,8800.0,8697.95,8733.27,8002.353952,2019-11-11 23:59:59.999,69941017.90396743,95241,4299.497858,37581603.90855258
2019-11-12 00:00:00,8733.36,8796.0,8705.0,8772.37,9652.97401,2019-11-12 07:59:59.999,84502631.96458645,100793,4876.337921,42687156.45341427
2019-11-12 08:00:00,8772.29,8888.0,8567.6,8705.27,20414.376666,2019-11-12 15:59:59.999,177958542.8750372,186114,9963.583156,86909248.09593843
2019-11-12 16:00:00,8703.61,8824.24,8683.39,8821.94,10299.278795,2019-11-12 23:59:59.999,90214763.59096938,119858,5385.113483,47177283.62262665
2019-11-13 00:00:00,8821.91,8844.99,8702.0,8744.26,6037.634058,2019-11-13 07:59:59.999,52911145.0892964,65901,2929.39421,25670103.85136249
2019-11-13 08:00:00,8744.87,8811.24,8731.46,8751.18,12582.731474,2019-11-13 15:59:59.999,110318412.43012813,117793,6373.471006,55882136.21658195
2019-11-13 16:00:00,8751.98,8796.16,8739.05,8777.12,8189.751386,2019-11-13 23:59:59.999,71830996.60467704,97899,4222.127819,37031382.5309606
2019-11-14 00:00:00,8777.54,8800.0,8650.0,8668.36,11610.948278,2019-11-14 07:59:59.999,101198791.64814755,109080,5897.948166,51411600.46558759
2019-11-14 08:00:00,8665.56,8706.17,8582.6,8643.57,15904.485701,2019-11-14 15:59:59.999,137371767.29636052,147359,7298.062927,63046042.13462681
2019-11-14 16:00:00,8643.58,8684.98,8630.67,8646.68,5953.034982,2019-11-14 23:59:59.999,51533748.00852511,80580,3076.805692,26634641.03681616
2019-11-15 00:00:00,8646.38,8659.41,8517.0,8574.77,12829.102208,2019-11-15 07:59:59.999,110009794.38130797,118386,6157.051333,52804576.60129633
2019-11-15 08:00:00,8574.76,8790.0,8400.0,8479.88,25261.135765,2019-11-15 15:59:59.999,216925116.8814024,208144,12302.036343,105731082.57717456
2019-11-15 16:00:00,8479.45,8532.74,8430.83,8471.73,7997.179778,2019-11-15 23:59:59.999,67774070.05286194,97389,4109.202441,34823851.58299681
2019-11-16 00:00:00,8471.62,8508.53,8400.0,8474.82,6974.308987,2019-11-16 07:59:59.999,59035587.81798589,79401,3623.561953,30679854.17988548
2019-11-16 08:00:00,8475.34,8543.0,8452.23,8489.4,10132.602999,2019-11-16 15:59:59.999,86001587.24840072,97771,5135.840359,43591371.58633121
2019-11-16 16:00:00,8489.47,8502.95,8453.6,8491.02,3795.387766,2019-11-16 23:59:59.999,32185663.31926156,54301,1944.227472,16488269.167498
2019-11-17 00:00:00,8490.74,8519.53,8407.0,8425.81,5295.590145,2019-11-17 07:59:59.999,44906624.39480024,60288,2788.474843,23652160.68823909
2019-11-17 08:00:00,8427.3,8591.83,8350.68,8529.99,13374.577336,2019-11-17 15:59:59.999,113832270.66818362,113245,6406.725236,54524746.81279126
2019-11-17 16:00:00,8529.52,8635.0,8455.55,8502.4,8338.869601,2019-11-17 23:59:59.999,71256805.74860036,86061,4412.3161,37701576.1139661
2019-11-18 00:00:00,8502.87,8503.52,8415.0,8452.03,7276.152094,2019-11-18 07:59:59.999,61570118.78165215,73483,3620.894393,30646205.94994154
2019-11-18 08:00:00,8451.23,8499.0,8370.45,8408.99,12722.453479,2019-11-18 15:59:59.999,107378588.34960304,111586,6506.119483,54922322.40955255
2019-11-18 16:00:00,8408.99,8437.22,8060.0,8187.17,23019.085367,2019-11-18 23:59:59.999,189757467.69396323,181194,10398.103048,85687446.6015019
2019-11-19 00:00:00,8186.5,8218.63,8092.5,8128.06,12178.718637,2019-11-19 07:59:59.999,99322028.3924638,103095,6160.198787,50245179.85238132
2019-11-19 08:00:00,8128.06,8179.72,8003.0,8101.43,21935.686127,2019-11-19 15:59:59.999,177554693.73814502,156562,10752.718253,87030862.20351131
2019-11-19 16:00:00,8100.63,8165.02,8049.03,8133.64,9441.656261,2019-11-19 23:59:59.999,76587069.91382512,97725,4903.808044,39785582.12294222
2019-11-20 00:00:00,8133.83,8158.36,8078.9,8121.47,8068.341225,2019-11-20 07:59:59.999,65547360.98213534,84297,4208.784352,34192988.49017653
2019-11-20 08:00:00,8121.47,8160.0,8038.4,8127.68,13239.841405,2019-11-20 15:59:59.999,107159336.76942658,108056,6841.934479,55387200.20422476
2019-11-20 16:00:00,8127.32,8264.29,8066.0,8098.01,11158.04835,2019-11-20 23:59:59.999,90680877.73436007,96490,5700.467628,46333514.58936467
2019-11-21 00:00:00,8098.56,8134.73,8075.23,8088.58,6687.568736,2019-11-21 07:59:59.999,54194082.29613111,71526,3483.467274,28230359.82985108
2019-11-21 08:00:00,8088.29,8095.0,7500.0,7631.44,37688.194596,2019-11-21 15:59:59.999,294145593.9187205,225727,16312.155052,127376080.14570299
2019-11-21 16:00:00,7631.43,7669.47,7526.45,7627.74,14043.016929,2019-11-21 23:59:59.999,106827000.06332864,132809,7106.747525,54062810.02956809
2019-11-22 00:00:00,7627.79,7692.18,7401.0,7556.41,21581.934259,2019-11-22 07:59:59.999,163149356.37675226,159013,10187.426102,77038594.80099842
2019-11-22 08:00:00,7556.4,7750.0,6790.0,7124.35,71284.85012,2019-11-22 15:59:59.999,510688287.27283555,438091,32889.800234,235611137.60459137
2019-11-22 16:00:00,7125.22,7378.25,7098.9,7268.23,33736.35588,2019-11-22 23:59:59.999,244043892.6124961,220500,17790.685846,128719494.20068339
2019-11-23 00:00:00,7268.23,7300.69,7143.0,7171.3,13089.232198,2019-11-23 07:59:59.999,94403558.56513308,120446,6614.00613,47709133.51461382
2019-11-23 08:00:00,7171.3,7333.5,7080.01,7291.2,23017.901008,2019-11-23 15:59:59.999,165481305.34518847,170332,11751.775352,84529303.35722506
2019-11-23 16:00:00,7288.96,7344.48,7230.65,7311.57,14342.761549,2019-11-23 23:59:59.999,104561353.46343888,123267,7516.849984,54805888.19753045
2019-11-24 00:00:00,7311.1,7330.39,7150.0,7180.14,12552.106956,2019-11-24 07:59:59.999,90586163.90364368,102027,6313.53947,45562565.33616958
2019-11-24 08:00:00,7178.99,7271.73,6959.57,6981.27,26815.872466,2019-11-24 15:59:59.999,191355103.3704663,171153,12985.353011,92711018.62653695
2019-11-24 16:00:00,6983.23,7113.0,6861.0,6903.28,28522.227061,2019-11-24 23:59:59.999,199981674.05286583,172834,14088.636214,98775004.10078388
2019-11-25 00:00:00,6900.23,6941.68,6515.0,6672.01,39382.449756,2019-11-25 07:59:59.999,263789902.2018433,237733,18255.822504,122298578.08847319
2019-11-25 08:00:00,6671.7,7285.22,6632.98,7252.95,56695.402091,2019-11-25 15:59:59.999,397836518.286099,288157,30140.581381,211741197.4667179
2019-11-25 16:00:00,7253.25,7377.69,7090.17,7109.57,23567.88335,2019-11-25 23:59:59.999,170002037.8169646,153831,12136.989728,87550668.51047274
2019-11-26 00:00:00,7109.99,7340.0,7051.0,7176.35,23207.278984,2019-11-26 07:59:59.999,167003102.89857212,152200,11569.996366,83257172.82581462
2019-11-26 08:00:00,7176.32,7270.0,7017.48,7095.34,26419.929376,2019-11-26 15:59:59.999,188213477.15752733,169718,13552.053212,96592773.52991804
2019-11-26 16:00:00,7097.48,7178.71,7030.94,7156.14,16095.18933,2019-11-26 23:59:59.999,114385896.85658142,112015,8179.300363,58135272.76540097
2019-11-27 00:00:00,7154.75,7177.76,7034.0,7069.4,12933.16844,2019-11-27 07:59:59.999,91748804.06139079,111601,6682.071432,47416795.41901889
2019-11-27 08:00:00,7069.4,7366.0,6840.0,7305.58,42199.321635,2019-11-27 15:59:59.999,299682698.0398272,240405,21412.502587,152292175.5956762
2019-11-27 16:00:00,7304.22,7655.0,7210.09,7508.52,37320.383415,2019-11-27 23:59:59.999,280215107.0683328,230049,18963.454725,142455169.16846228
2019-11-28 00:00:00,7507.9,7569.19,7414.02,7494.57,15076.776544,2019-11-28 07:59:59.999,113046947.69797882,108894,7942.901944,59564409.23879866
2019-11-28 08:00:00,7495.99,7640.49,7418.0,7609.28,22473.639609,2019-11-28 15:59:59.999,168516833.117618,143583,11020.657248,82635302.87636518
2019-11-28 16:00:00,7613.67,7643.0,7360.0,7419.49,19383.564956,2019-11-28 23:59:59.999,146008934.13000393,136476,9913.14976,74755253.87652546
2019-11-29 00:00:00,7418.52,7533.48,7362.3,7509.14,11818.434464,2019-11-29 07:59:59.999,88229519.33393817,92699,6017.783074,44927038.10978377
2019-11-29 08:00:00,7509.14,7830.0,7413.0,7807.99,35207.916098,2019-11-29 15:59:59.999,268608048.3887377,208324,18925.955464,144483652.1319282
2019-11-29 16:00:00,7808.06,7850.0,7664.0,7739.68,13718.950311,2019-11-29 23:59:59.999,106169388.96247558,111906,6633.147652,51340394.62610509
2019-11-30 00:00:00,7740.99,7770.0,7714.74,7748.92,9695.067165,2019-11-30 07:59:59.999,75015418.42846674,84152,5120.790052,39624392.11973312
2019-11-30 08:00:00,7748.92,7810.0,7510.0,7539.4,23663.927035,2019-11-30 15:59:59.999,181224764.0023044,158032,11736.527066,89887452.83373801
2019-11-30 16:00:00,7539.33,7613.2,7441.0,7541.89,13630.439419,2019-11-30 23:59:59.999,102508843.92998427,104322,6886.293219,51806839.81443847
2019-12-01 00:00:00,7540.63,7541.85,7228.99,7277.44,25699.950119,2019-12-01 07:59:59.999,188678156.55294123,161086,12437.7253,91335288.99785253
2019-12-01 08:00:00,7277.45,7477.29,7210.0,7306.22,21364.074165,2019-12-01 15:59:59.999,157181540.49946418,150406,11313.090602,83243929.60091396
2019-12-01 16:00:00,7306.21,7436.81,7275.24,7390.89,13705.318029,2019-12-01 23:59:59.999,100665220.15356499,109081,7369.18703,54130008.87601553
2019-12-02 00:00:00,7391.5,7420.56,7151.1,7252.96,16395.971684,2019-12-02 07:59:59.999,119627068.2886294,116831,8000.399257,58423270.66317278
2019-12-02 08:00:00,7252.96,7369.0,7181.01,7308.76,20336.503775,2019-12-02 15:59:59.999,148253475.65795898,126176,11064.162196,80663698.0151206
2019-12-02 16:00:00,7309.32,7350.0,7257.22,7294.28,9597.780581,2019-12-02 23:59:59.999,70008751.5635926,83874,4979.05494,36330877.28947733
2019-12-03 00:00:00,7294.42,7400.0,7262.02,7293.83,11618.253868,2019-12-03 07:59:59.999,85136326.09514748,94185,6000.060829,43968170.76195722
2019-12-03 08:00:00,7293.15,7356.13,7241.35,7335.43,13550.815916,2019-12-03 15:59:59.999,98824403.13520747,99277,6573.350943,47963431.22071888
2019-12-03 16:00:00,7335.36,7356.87,7283.02,7292.71,7980.407703,2019-12-03 23:59:59.999,58418531.87399259,71929,4065.883065,29762269.31061594
2019-12-04 00:00:00,7292.71,7294.03,7102.0,7130.6,20234.699122,2019-12-04 07:59:59.999,144958491.45761058,132826,10181.1867,72911733.01547661
2019-12-04 08:00:00,7130.64,7750.0,7067.0,7466.66,40009.082904,2019-12-04 15:59:59.999,296149256.0038289,225524,20779.244267,153864349.04435486
2019-12-04 16:00:00,7466.78,7499.63,7100.0,7194.32,22909.91956,2019-12-04 23:59:59.999,167562862.5132674,157900,10910.209502,79870845.95549767
2019-12-05 00:00:00,7194.59,7376.72,7150.0,7306.73,20635.570721,2019-12-05 07:59:59.999,149691764.01316467,142079,10551.92111,76560670.92446318
2019-12-05 08:00:00,7306.96,7485.0,7287.96,7336.99,24283.959331,2019-12-05 15:59:59.999,179148494.98729026,166181,12478.937147,92061722.47856268
2019-12-05 16:00:00,7335.91,7447.4,7265.0,7389.0,14387.148803,2019-12-05 23:59:59.999,105898605.78355749,122099,7764.015752,57163536.04893835
2019-12-06 00:00:00,7389.0,7433.99,7313.91,7367.54,13207.813986,2019-12-06 07:59:59.999,97459786.26831177,97876,7131.793226,52628574.82279533
2019-12-06 08:00:00,7367.0,7443.15,7305.0,7375.1,16631.567748,2019-12-06 15:59:59.999,122510070.30600233,132190,8624.809962,63538146.00745372
2019-12-06 16:00:00,7375.11,7590.03,7372.92,7527.47,18349.70621,2019-12-06 23:59:59.999,136936062.44124582,137788,10144.411146,75727830.54694559
2019-12-07 00:00:00,7527.8,7619.62,7500.0,7521.48,13461.311307,2019-12-07 07:59:59.999,101514293.64964402,100039,6559.424184,49468638.55327904
2019-12-07 08:00:00,7521.36,7551.8,7470.16,7510.07,11875.679418,2019-12-07 15:59:59.999,89240386.66922589,94884,6388.409627,48005569.14985013
2019-12-07 16:00:00,7510.0,7530.0,7472.01,7488.21,6161.693448,2019-12-07 23:59:59.999,46246244.53643472,68669,3231.351111,24256198.07217847
2019-12-08 00:00:00,7487.31,7499.75,7374.86,7434.63,11062.247769,2019-12-08 07:59:59.999,82175925.41490367,85174,5506.49485,40903195.64672466
2019-12-08 08:00:00,7434.63,7564.0,7411.91,7546.0,11240.412408,2019-12-08 15:59:59.999,84302749.96120378,97640,6100.785922,45758506.97972268
2019-12-08 16:00:00,7546.0,7552.77,7502.6,7510.11,7554.237454,2019-12-08 23:59:59.999,56835650.24235722,74700,3688.365478,27749136.56248924
2019-12-09 00:00:00,7510.11,7541.9,7451.0,7470.67,11052.301122,2019-12-09 07:59:59.999,82827193.74882965,83943,5821.498869,43629549.96388971
2019-12-09 08:00:00,7468.36,7650.0,7390.0,7424.0,19168.550864,2019-12-09 15:59:59.999,143709090.15328798,135533,9666.406741,72511683.11796997
2019-12-09 16:00:00,7423.91,7450.54,7273.0,7338.64,16401.035507,2019-12-09 23:59:59.999,120934871.58056566,140172,8245.220707,60795175.68837676
2019-12-10 00:00:00,7338.64,7407.6,7310.01,7351.61,16865.538019,2019-12-10 07:59:59.999,124159814.20338358,175218,8661.789692,63762425.05694825
2019-12-10 08:00:00,7351.17,7368.44,7213.0,7234.13,20000.350534,2019-12-10 15:59:59.999,146155348.26883706,153511,9738.826202,71183227.80411632
2019-12-10 16:00:00,7236.4,7261.52,7157.1,7224.13,12857.873587,2019-12-10 23:59:59.999,92812272.92329603,110908,6338.448259,45755338.58653715
2019-12-11 00:00:00,7224.15,7275.5,7180.0,7220.12,8415.184629,2019-12-11 07:59:59.999,60818281.41728517,75929,4381.540546,31667779.64362571
2019-12-11 08:00:00,7220.12,7267.01,7125.66,7174.0,13808.514857,2019-12-11 15:59:59.999,99686839.30912238,113032,6686.056654,48279422.30849496
2019-12-11 16:00:00,7174.03,7217.5,7153.03,7210.0,7869.392458,2019-12-11 23:59:59.999,56590533.1401817,79308,4407.941972,31699012.50630366
2019-12-12 00:00:00,7210.0,7295.0,7080.3,7151.05,15260.923194,2019-12-12 07:59:59.999,109390810.02402481,114218,7361.4517,52786511.82916211
2019-12-12 08:00:00,7150.36,7222.15,7115.0,7191.56,16781.308472,2019-12-12 15:59:59.999,120373195.23841979,118649,8384.234129,60156058.11807096
2019-12-12 16:00:00,7190.98,7261.95,7175.96,7198.08,10246.369266,2019-12-12 23:59:59.999,73893474.23024638,98547,5101.698197,36793842.37269591
2019-12-13 00:00:00,7197.76,7249.81,7190.76,7236.3,7579.965148,2019-12-13 07:59:59.999,54742664.61976635,74577,3813.266264,27541537.89674703
2019-12-13 08:00:00,7235.21,7268.01,7205.67,7253.03,11029.937608,2019-12-13 15:59:59.999,79727555.05502205,96332,5774.865685,41745436.67166586
2019-12-13 16:00:00,7253.03,7309.05,7224.0,7258.48,8999.971039,2019-12-13 23:59:59.999,65365940.55886385,81226,4710.901307,34220310.16191888
2019-12-14 00:00:00,7257.37,7271.77,7232.09,7252.08,4186.692001,2019-12-14 07:59:59.999,30370006.32071921,49095,2220.752879,16109698.16782354
2019-12-14 08:00:00,7252.05,7252.8,7026.0,7060.03,15365.323828,2019-12-14 15:59:59.999,109893841.64591633,127388,7219.558135,51650718.7773995
2019-12-14 16:00:00,7061.61,7104.25,7012.0,7064.05,10009.970138,2019-12-14 23:59:59.999,70740380.04921843,100336,4956.962729,35039252.59168042
2019-12-15 00:00:00,7064.14,7200.3,7008.35,7142.0,10765.720948,2019-12-15 07:59:59.999,76203419.04058701,97548,5667.574209,40133208.25576605
2019-12-15 08:00:00,7142.0,7177.15,7061.05,7119.1,9716.743642,2019-12-15 15:59:59.999,69122623.17081273,96199,4989.874898,35500569.85513304
2019-12-15 16:00:00,7119.11,7141.67,7082.0,7118.59,5913.313547,2019-12-15 23:59:59.999,42076722.35213137,68904,3121.431039,22213046.80249113
2019-12-16 00:00:00,7119.6,7132.52,7042.49,7067.74,8765.082348,2019-12-16 07:59:59.999,62069387.71098138,81495,4430.162261,31375415.32256694
2019-12-16 08:00:00,7066.97,7150.0,7051.0,7089.45,12522.434215,2019-12-16 15:59:59.999,88885047.36837848,104771,6262.427049,44449355.81657567
2019-12-16 16:00:00,7090.73,7117.0,6836.0,6891.72,22576.476496,2019-12-16 23:59:59.999,156554134.8131539,184936,10820.099061,75058586.73586822
2019-12-17 00:00:00,6891.44,6910.78,6856.0,6877.47,7969.368573,2019-12-17 07:59:59.999,54889461.93177202,86357,4094.53854,28202323.7228677
2019-12-17 08:00:00,6877.46,6942.21,6685.0,6696.2,23519.741632,2019-12-17 15:59:59.999,160434125.11181784,167952,11392.832675,77746231.15563236
2019-12-17 16:00:00,6696.32,6743.6,6560.0,6623.82,22375.959724,2019-12-17 23:59:59.999,148763882.77868807,199788,11023.082736,73319976.80912402
2019-12-18 00:00:00,6623.84,6725.69,6590.01,6619.51,13676.453384,2019-12-18 07:59:59.999,91067808.87655959,129175,6805.9035,45319935.53571163
2019-12-18 08:00:00,6619.06,6863.08,6435.0,6823.49,38042.426111,2019-12-18 15:59:59.999,252477804.1325318,259293,18895.272544,125503955.35729134
2019-12-18 16:00:00,6824.55,7440.0,6770.0,7277.83,43917.771756,2019-12-18 23:59:59.999,310511589.1497374,325605,24142.474773,170883380.0310416
2019-12-19 00:00:00,7277.83,7380.0,7076.65,7092.54,21389.70964,2019-12-19 07:59:59.999,153730693.5341916,154864,10416.414189,74864664.65423904
2019-12-19 08:00:00,7091.31,7234.0,7038.31,7145.84,24201.339538,2019-12-19 15:59:59.999,172755211.430018,181738,11926.359299,85122832.21895283
2019-12-19 16:00:00,7145.99,7185.0,7111.0,7150.3,9917.999897,2019-12-19 23:59:59.999,70921772.09435545,103159,5113.754784,36570506.73623576
2019-12-20 00:00:00,7151.31,7160.0,7079.5,7145.07,10240.229727,2019-12-20 07:59:59.999,72907159.58958039,95727,5249.378272,37376537.69472042
2019-12-20 08:00:00,7145.09,7220.0,7091.76,7155.19,12389.057056,2019-12-20 15:59:59.999,88688221.71218713,122764,6432.116024,46047302.55631917
2019-12-20 16:00:00,7155.4,7214.26,7133.0,7187.83,9502.782422,2019-12-20 23:59:59.999,68247269.11972788,94275,4959.558393,35620849.04057512
2019-12-21 00:00:00,7188.01,7190.58,7124.45,7132.95,6884.166361,2019-12-21 07:59:59.999,49248931.44313341,73139,3579.624243,25608729.41590462
2019-12-21 08:00:00,7132.95,7157.0,7105.0,7139.32,6765.684298,2019-12-21 15:59:59.999,48262420.26841382,69734,3393.710932,24210111.41976438
2019-12-21 16:00:00,7139.32,7180.0,7122.0,7132.75,5817.323369,2019-12-21 23:59:59.999,41557805.37491046,69289,3146.425837,22478224.16322234
2019-12-22 00:00:00,7131.59,7192.99,7122.47,7181.85,5033.252772,2019-12-22 07:59:59.999,35945284.79378554,59304,2643.343664,18879513.68188214
2019-12-22 08:00:00,7180.32,7200.3,7145.84,7186.82,7399.24895,2019-12-22 15:59:59.999,53062740.07382867,86214,3806.287693,27297285.99262966
2019-12-22 16:00:00,7186.78,7518.54,7165.0,7501.44,26704.953428,2019-12-22 23:59:59.999,196569182.07302058,211094,14175.805375,104377336.00691856
2019-12-23 00:00:00,7500.71,7634.55,7441.6,7494.21,23260.7615,2019-12-23 07:59:59.999,175646748.20802787,183998,11921.703798,90027921.62008657
2019-12-23 08:00:00,7494.91,7612.0,7475.65,7585.87,16309.019152,2019-12-23 15:59:59.999,123054822.20140341,143024,7874.6304,59420658.50746078
2019-12-23 16:00:00,7585.87,7695.38,7265.84,7317.09,28482.216551,2019-12-23 23:59:59.999,212008861.35742906,203647,13647.909574,101668208.5977458
2019-12-24 00:00:00,7317.3,7342.27,7227.35,7264.92,9283.185337,2019-12-24 07:59:59.999,67801468.58546272,91062,4510.202093,32954894.61394592
2019-12-24 08:00:00,7264.91,7436.68,7226.13,7277.52,20001.359206,2019-12-24 15:59:59.999,146844640.5809464,161837,9822.640825,72119310.27617382
2019-12-24 16:00:00,7277.47,7311.31,7157.04,7255.77,14344.949645,2019-12-24 23:59:59.999,103781909.8345008,131779,7219.908288,52252149.14822882
2019-12-25 00:00:00,7255.77,7271.77,7201.0,7252.19,6083.058338,2019-12-25 07:59:59.999,44035142.24471769,73558,3191.065475,23100040.57546266
2019-12-25 08:00:00,7252.16,7267.85,7170.73,7189.56,10513.6129,2019-12-25 15:59:59.999,75869087.65901393,98112,5895.263,42541358.21847948
2019-12-25 16:00:00,7189.58,7269.99,7128.86,7204.63,10895.373085,2019-12-25 23:59:59.999,78369073.20581424,118254,5346.710516,38474523.61893275
2019-12-26 00:00:00,7205.01,7223.15,7176.8,7209.2,5076.300012,2019-12-26 07:59:59.999,36543427.69966836,67205,2651.107424,19085280.35694687
2019-12-26 08:00:00,7209.2,7244.0,7183.27,7231.45,8776.790769,2019-12-26 15:59:59.999,63321500.86452573,83882,4891.442606,35292119.71005838
2019-12-26 16:00:00,7231.83,7435.0,7157.12,7202.0,22406.670295,2019-12-26 23:59:59.999,163424870.3919935,186608,11345.315635,82801362.72233126
2019-12-27 00:00:00,7202.0,7249.0,7175.0,7188.63,8248.924801,2019-12-27 07:59:59.999,59492297.69246944,79642,4235.598622,30543523.95158804
2019-12-27 08:00:00,7188.42,7271.89,7076.42,7238.42,17335.469633,2019-12-27 15:59:59.999,124492295.73727205,130743,8387.579607,60267109.13097045
2019-12-27 16:00:00,7237.75,7275.86,7177.14,7254.74,8058.307427,2019-12-27 23:59:59.999,58230129.29314886,86877,4259.218539,30782926.2525078
2019-12-28 00:00:00,7254.77,7360.0,7238.67,7302.99,11134.203643,2019-12-28 07:59:59.999,81348749.29625203,106116,5958.780811,43537373.50037324
2019-12-28 08:00:00,7302.53,7359.9,7261.57,7304.27,7882.864206,2019-12-28 15:59:59.999,57568455.07845925,86563,4102.421506,29960092.32552315
2019-12-28 16:00:00,7304.24,7365.01,7275.07,7316.14,7831.91435,2019-12-28 23:59:59.999,57404988.06329062,79928,3833.273925,28100940.20180787
2019-12-29 00:00:00,7315.36,7323.99,7288.0,7315.0,4308.834538,2019-12-29 07:59:59.999,31476521.20253402,51763,2446.040457,17867662.83158143
2019-12-29 08:00:00,7315.5,7419.02,7308.92,7394.13,12600.659164,2019-12-29 15:59:59.999,92768886.41938946,107189,6191.252833,45593179.79880402
2019-12-29 16:00:00,7395.03,7528.45,7345.8,7388.24,14477.612383,2019-12-29 23:59:59.999,107486168.20629348,124261,7362.484538,54678665.29824201
2019-12-30 00:00:00,7388.43,7408.24,7312.0,7385.29,7259.38812,2019-12-30 07:59:59.999,53456870.16938451,73021,3340.112629,24592728.64788781
2019-12-30 08:00:00,7385.27,7385.29,7251.0,7262.08,14049.281199,2019-12-30 15:59:59.999,102847132.25842178,121870,6419.131493,46993264.85173141
2019-12-30 16:00:00,7261.1,7288.88,7220.0,7246.0,8297.242463,2019-12-30 23:59:59.999,60204873.08986896,84142,4009.012542,29090886.40333086
2019-12-31 00:00:00,7246.0,7269.0,7200.0,7250.37,6721.96984,2019-12-31 07:59:59.999,48677052.96843019,72377,3344.851691,24227589.84904959
2019-12-31 08:00:00,7250.3,7320.0,7188.88,7195.96,12482.790974,2019-12-31 15:59:59.999,90366808.49402077,103815,6078.859439,44024820.64339443
2019-12-31 16:00:00,7195.0,7225.62,7145.01,7195.23,6749.692719,2019-12-31 23:59:59.999,48474537.88258905,75784,3172.219217,22783790.64539039
2020-01-01 00:00:00,7195.24,7245.0,7175.46,7209.83,4895.044231,2020-01-01 07:59:59.999,35336078.07688865,62467,2598.576855,18759444.79565605
2020-01-01 08:00:00,7209.83,7255.0,7180.0,7234.19,6659.19182,2020-01-01 15:59:59.999,48042878.25127296,70056,3648.623433,26330405.22452641
2020-01-01 16:00:00,7234.2,7249.99,7175.15,7200.85,5238.152114,2020-01-01 23:59:59.999,37835495.78790067,61487,2699.755247,19507935.19215188
